source_file,battery_id,start_time,ambient_temperature,charge_duration,max_temp_charge
04396.csv,B0052,[2010.       8.      26.      18.       6.      14.921],4,10802.063,6.602925153881213
04398.csv,B0052,[2010.       8.      26.      21.      52.      49.484],4,10803.765,6.581959189621723
04400.csv,B0052,[2.0100e+03 8.0000e+00 2.7000e+01 1.0000e+00 4.0000e+01 2.4953e+01],4,10802.985,6.552330502685689
04402.csv,B0052,[2010.       8.      27.       5.      26.      42.234],4,10802.187,6.554969658837626
04405.csv,B0052,[2010.       8.      27.       9.      54.      36.765],4,10803.859,6.558498793252587
04408.csv,B0052,[2010.       8.      27.      14.       5.      14.093],4,10802.031,6.650278091545561
04410.csv,B0052,[2010.       8.      27.      17.      52.       7.453],4,10803.625,6.59881972212784
04412.csv,B0052,[2010.       8.      27.      21.      42.      21.515],4,10804.516000000003,6.5754471117734665
04414.csv,B0052,[2.0100e+03 8.0000e+00 2.8000e+01 1.0000e+00 1.6000e+01 2.9156e+01],4,10803.406,6.6021451600928325
04417.csv,B0052,[2010.       8.      28.       5.      24.      45.484],4,10802.672,6.57688564586145
04420.csv,B0052,[2010.       8.      28.       9.      32.       3.468],4,10805.156,6.60729834805732
04422.csv,B0052,[2010.       8.      28.      12.      38.      39.765],4,10803.031,6.541699453830324
04424.csv,B0052,[2010.       8.      28.      16.      12.      52.125],4,10804.719,6.566390983578814
04426.csv,B0052,[2010.       8.      28.      19.      53.      52.937],4,10805.11,6.581715957569612
04429.csv,B0052,[2010.      8.     29.      0.      0.     24.75],4,10802.172,6.550703829480132
04432.csv,B0052,[2010.       8.      29.       4.       8.      43.718],4,10802.157,6.574800846171649
04434.csv,B0052,[2010.      8.     29.      7.     38.     30.89],4,10802.515,6.560125637167758
04436.csv,B0052,[2010.       8.      29.      11.      10.       2.578],4,10803.625,6.561958101168878
04438.csv,B0052,[2010.       8.      29.      14.      39.      33.062],4,10803.375,6.562247586846199
04441.csv,B0052,[2010.       8.      29.      18.      46.      23.562],4,10805.813,6.555646446163452
04445.csv,B0051,[2010.       8.      23.      18.      56.      44.734],4,10804.016,8.412913811035446
04448.csv,B0051,[2010.       8.      23.      23.      27.      46.437],4,10803.468999999996,8.546745688736198
04450.csv,B0051,[2010.       8.      24.       3.      22.      29.609],4,10804.172,8.627929616157157
04452.csv,B0051,[2010.       8.      24.       7.      15.      48.281],4,1655.547,8.641416089934317
04455.csv,B0051,[2010.       8.      26.      12.      57.      33.812],4,10803.531,8.559087298622096
04458.csv,B0051,[2010.       8.      26.      18.       6.      14.921],4,10802.063,8.35538589126182
04460.csv,B0051,[2010.       8.      26.      21.      52.      49.484],4,10803.765,8.557450859000351
04462.csv,B0051,[2.0100e+03 8.0000e+00 2.7000e+01 1.0000e+00 4.0000e+01 2.4953e+01],4,10802.985,8.547047946085465
04464.csv,B0051,[2010.       8.      27.       5.      26.      42.234],4,10802.187,8.511892630110548
04467.csv,B0051,[2010.       8.      27.       9.      54.      36.765],4,10803.859,8.055130839969799
04470.csv,B0051,[2010.       8.      27.      14.       5.      14.093],4,10802.031,11.478640711838183
04472.csv,B0051,[2010.       8.      27.      17.      52.       7.453],4,10803.625,8.613611731557793
04474.csv,B0051,[2010.       8.      27.      21.      42.      21.515],4,10804.516000000003,8.475944467003737
04476.csv,B0051,[2.0100e+03 8.0000e+00 2.8000e+01 1.0000e+00 1.6000e+01 2.9156e+01],4,10803.406,12.393996049005551
04479.csv,B0051,[2010.       8.      28.       5.      24.      45.484],4,10802.672,8.371190025805744
04482.csv,B0051,[2010.       8.      28.       9.      32.       3.468],4,10805.156,12.65749236550174
04484.csv,B0051,[2010.       8.      28.      12.      38.      39.765],4,10803.031,8.495794764723692
04486.csv,B0051,[2010.       8.      28.      16.      12.      52.125],4,10804.719,10.971108681243262
04488.csv,B0051,[2010.       8.      28.      19.      53.      52.937],4,10805.11,8.393941136933458
04491.csv,B0051,[2010.      8.     29.      0.      0.     24.75],4,10802.172,7.892322789995156
04494.csv,B0051,[2010.       8.      29.       4.       8.      43.718],4,10802.157,11.62925011596727
04496.csv,B0051,[2010.      8.     29.      7.     38.     30.89],4,10802.515,12.96120245432106
04498.csv,B0051,[2010.       8.      29.      11.      10.       2.578],4,10803.625,11.88440191027326
04500.csv,B0051,[2010.       8.      29.      14.      39.      33.062],4,10803.375,12.173254869352316
04503.csv,B0051,[2010.       8.      29.      18.      46.      23.562],4,10805.813,8.250242161022074
04505.csv,B0006,[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01],24,7597.875,27.35587045298397
04507.csv,B0006,[2.0080e+03 4.0000e+00 2.0000e+00 1.6000e+01 3.7000e+01 5.1984e+01],24,10516.0,31.874973194517526
04509.csv,B0006,[2.0080e+03 4.0000e+00 2.0000e+00 2.0000e+01 5.5000e+01 4.0812e+01],24,10484.547,32.149172607204065
04511.csv,B0006,[2.0080e+03 4.0000e+00 3.0000e+00 1.0000e+00 1.2000e+01 3.8671e+01],24,10397.89,32.01707420321111
04513.csv,B0006,[2008.       4.       3.       5.      27.      49.125],24,10495.203,31.92107046426389
04515.csv,B0006,[2008.       4.       3.       9.      44.      35.078],24,10792.672,32.03240226041504
04517.csv,B0006,[2008.       4.       3.      14.       6.      43.234],24,10789.985,32.00263278190103
04519.csv,B0006,[2008.       4.       3.      18.      28.      47.125],24,10127.562,32.2043613029437
04521.csv,B0006,[2008.       4.       3.      22.      38.      27.453],24,10147.952999999994,32.08909051113987
04523.csv,B0006,[2.008e+03 4.000e+00 4.000e+00 2.000e+00 4.800e+01 6.156e+00],24,10162.094,31.997731444743632
04525.csv,B0006,[2.008e+03 4.000e+00 4.000e+00 6.000e+00 5.800e+01 2.960e-01],24,10119.375,32.16534007453746
04527.csv,B0006,[2008.       4.       4.      11.       6.      50.375],24,10013.235,31.93681506588346
04528.csv,B0006,[2008.       4.       4.      15.       5.      59.906],24,9586.875,30.352216278441432
04530.csv,B0006,[2008.       4.       4.      19.       5.      19.234],24,9952.359,32.18060237026164
04532.csv,B0006,[2008.       4.       4.      23.      10.      25.421],24,10758.031000000004,32.076511477048484
04534.csv,B0006,[2008.       4.       5.       3.      28.      57.234],24,9921.75,32.07848903390586
04536.csv,B0006,[2008.       4.       5.       7.      33.      12.734],24,10000.25,32.105341901779
04538.csv,B0006,[2008.      4.      5.     11.     38.     22.14],24,9936.031,32.085857911982885
04540.csv,B0006,[2008.       4.       5.      15.      42.      11.531],24,9989.532,31.9088312502423
04542.csv,B0006,[2008.       4.       5.      19.      46.      36.125],24,10158.782,32.042697066607694
04544.csv,B0006,[2008.      4.     18.     17.     34.     22.89],24,10289.312,28.597753861232963
04548.csv,B0006,[2008.       4.      18.      22.      53.      58.343],24,10283.077999999994,28.99993909131056
04552.csv,B0006,[2008.       4.      19.       4.      12.       6.343],24,10281.39,28.95476707836872
04556.csv,B0006,[2008.       4.      19.       9.      29.      52.703],24,10081.797,28.573880662844974
04560.csv,B0006,[2008.       4.      19.      14.      43.      41.265],24,10797.328,28.35410437907863
04564.csv,B0006,[2008.      4.     19.     20.      9.     47.75],24,10099.218,28.29238390325409
04568.csv,B0006,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 2.2000e+01 5.3953e+01],24,10078.719,28.21188042033004
04572.csv,B0006,[2008.       4.      20.       6.      35.      39.765],24,10617.375,28.181745758886848
04576.csv,B0006,[2008.       4.      20.      11.      57.       8.765],24,10564.157,28.07594911930376
04580.csv,B0006,[2008.       4.      20.      17.      17.      44.031],24,10143.984,28.099632347736115
04584.csv,B0006,[2008.       4.      20.      22.      31.      18.046],24,10790.452999999994,28.15103439695118
04588.csv,B0006,[2008.       4.      21.      17.      51.      26.312],24,10442.891,28.39475478203679
04589.csv,B0006,[2008.       4.      22.      14.      15.      41.187],24,1674.484,23.941020332727746
04592.csv,B0006,[2008.       4.      22.      17.       4.      53.218],24,10113.656,28.482333092467396
04596.csv,B0006,[2008.       4.      22.      21.      56.      21.406],24,10137.89,28.58710834674342
04600.csv,B0006,[2.0080e+03 4.0000e+00 2.3000e+01 2.0000e+00 4.7000e+01 5.5453e+01],24,10651.657,28.29401082840092
04604.csv,B0006,[2008.       4.      23.       7.      47.      54.718],24,10032.485,27.970800137688457
04608.csv,B0006,[2008.       4.      23.      12.      37.      17.515],24,10574.297,28.158791899243404
04612.csv,B0006,[2008.       4.      23.      17.      35.      42.828],24,10461.735,28.40104385792931
04616.csv,B0006,[2008.       4.      23.      22.      32.       6.671],24,9993.062000000004,28.13223109806821
04620.csv,B0006,[2008.       4.      24.       3.      20.      23.359],24,10602.281,27.966969935040385
04624.csv,B0006,[2008.       4.      24.       8.      18.      41.703],24,10667.969,27.75957410527405
04628.csv,B0006,[2008.      4.     24.     13.     17.     56.25],24,10504.781,28.315119077831064
04632.csv,B0006,[2008.       4.      24.      18.      14.      28.937],24,10246.781,28.759435057679752
04636.csv,B0006,[2008.       4.      24.      23.       6.      34.156],24,10166.218999999996,28.681906125997056
04639.csv,B0006,[2.0080e+03 4.0000e+00 2.5000e+01 1.7000e+01 2.0000e+00 3.5703e+01],24,10804.922,28.544862281131994
04642.csv,B0006,[2008.       4.      25.      21.      32.      20.468],24,10758.985,28.227586320387815
04646.csv,B0006,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 3.2000e+01 4.1093e+01],24,10317.515,28.067108057487324
04650.csv,B0006,[2008.       4.      26.       7.      25.      23.031],24,10805.734,28.067128360555888
04653.csv,B0006,[2008.       4.      28.      17.      20.      47.859],24,9946.391,28.576958595190668
04656.csv,B0006,[2008.       4.      29.      13.      44.      46.546],24,10063.547,30.7089708928189
04660.csv,B0006,[2008.       4.      29.      18.      34.      10.656],24,10376.172,30.106699115532894
04664.csv,B0006,[2008.       4.      29.      23.      28.      20.218],24,9756.858999999997,29.363372970921308
04668.csv,B0006,[2008.       4.      30.       4.      11.      53.078],24,10610.906,29.053108404174974
04672.csv,B0006,[2008.       4.      30.       9.       9.      32.281],24,9978.078,28.824607780532247
04676.csv,B0006,[2008.       4.      30.      13.      56.      29.843],24,10246.984,29.04334125546153
04680.csv,B0006,[2008.      4.     30.     18.     47.     57.39],24,10437.047,29.041516878949157
04684.csv,B0006,[2008.      4.     30.     23.     42.     27.25],24,10805.827999999994,28.954766991435346
04688.csv,B0006,[2.0080e+03 5.0000e+00 1.0000e+00 4.0000e+00 4.2000e+01 5.7703e+01],24,10805.375,28.82776402185161
04692.csv,B0006,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 4.3000e+01 1.8359e+01],24,10685.968,28.786886386344246
04696.csv,B0006,[2.0080e+03 5.0000e+00 1.0000e+00 1.4000e+01 4.1000e+01 4.1578e+01],24,10588.64,29.207075464293982
04700.csv,B0006,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 3.8000e+01 1.7968e+01],24,10736.094,29.18554105903438
04704.csv,B0006,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 3.7000e+01 2.2234e+01],24,9790.859,29.094562723441733
04708.csv,B0006,[2.0080e+03 5.0000e+00 2.0000e+00 5.0000e+00 2.0000e+01 2.4687e+01],24,10274.359,28.972067174585955
04712.csv,B0006,[2.0080e+03 5.0000e+00 2.0000e+00 1.0000e+01 1.1000e+01 3.1921e+01],24,10711.063,28.849413778690614
04716.csv,B0006,[2.0080e+03 5.0000e+00 2.0000e+00 1.5000e+01 9.0000e+00 4.6812e+01],24,10806.015,29.329113559805148
04719.csv,B0006,[2.0080e+03 5.0000e+00 2.0000e+00 2.0000e+01 2.8000e+01 2.5781e+01],24,10481.047,29.1760417215532
04722.csv,B0006,[2008.       5.       3.       0.      50.      52.187],24,10153.36,29.06181349745949
04726.csv,B0006,[2008.       5.       3.       5.      39.      33.921],24,10662.468,28.902663443706384
04730.csv,B0006,[2008.       5.       3.      10.      36.      35.781],24,10494.625,28.83769850148563
04734.csv,B0006,[2008.      5.      3.     15.     30.     41.64],24,10467.75,28.8794927672878
04738.csv,B0006,[2008.       5.       3.      20.      24.      21.312],24,9904.406,28.950383897583738
04742.csv,B0006,[2.0080e+03 5.0000e+00 4.0000e+00 1.0000e+00 8.0000e+00 2.9578e+01],24,10805.656,28.9326271382961
04746.csv,B0006,[2008.       5.       4.       6.       7.      29.546],24,10777.328,28.908083251448843
04750.csv,B0006,[2008.       5.       4.      11.       6.       2.078],24,10745.86,28.89162012676732
04754.csv,B0006,[2008.       5.       4.      16.       3.      55.281],24,10806.781,28.906891490587697
04758.csv,B0006,[2.0080e+03 5.0000e+00 4.0000e+00 2.1000e+01 2.0000e+00 4.1203e+01],24,10806.593999999996,28.8649994753146
04762.csv,B0006,[2.008e+03 5.000e+00 5.000e+00 2.000e+00 1.000e+00 1.789e+01],24,10429.547,28.79786265611228
04766.csv,B0006,[2008.       5.       5.       6.      53.      38.406],24,10807.094,28.740807964185244
04769.csv,B0006,[2008.       5.       5.      17.      40.      16.687],24,10719.016,29.03089109050934
04772.csv,B0006,[2008.     5.     5.    22.     5.    32.5],24,10806.437000000004,29.11199322326797
04776.csv,B0006,[2008.      5.      6.      3.      3.     53.39],24,10805.265,28.54802205868628
04780.csv,B0006,[2.008e+03 5.000e+00 6.000e+00 8.000e+00 2.000e+00 5.062e+00],24,10208.062,28.44053977537628
04784.csv,B0006,[2008.       5.       6.      12.      50.      20.781],24,10807.219,28.73984325523221
04788.csv,B0006,[2008.       5.       6.      17.      48.      34.906],24,10805.906,29.323806526810927
04792.csv,B0006,[2008.       5.       6.      22.      46.      40.375],24,10655.937000000004,29.28336283016691
04796.csv,B0006,[2008.      5.      7.      3.     42.     15.75],24,10117.172,29.144799251099133
04800.csv,B0006,[2008.       5.       7.       8.      28.      34.453],24,10805.86,28.784111097347363
04804.csv,B0006,[2008.       5.       7.      13.      26.      13.671],24,10806.328,28.679483623785192
04808.csv,B0006,[2008.       5.       7.      18.      23.      54.687],24,10744.828,29.19580828168184
04812.csv,B0006,[2008.       5.       7.      23.      20.      34.515],24,10804.797000000006,29.37304931450116
04819.csv,B0006,[2008.       5.       9.      17.      26.      51.968],24,10802.578,29.14752722153641
04822.csv,B0006,[2.008e+03 5.000e+00 9.000e+00 2.100e+01 5.300e+01 2.810e-01],24,10544.452999999994,29.818832673562348
04826.csv,B0006,[2.0080e+03 5.0000e+00 1.0000e+01 2.0000e+00 4.6000e+01 3.8734e+01],24,10701.125,29.655105623519365
04830.csv,B0006,[2008.       5.      10.       7.      42.      46.312],24,10805.813,29.39030853998228
04834.csv,B0006,[2008.      5.     10.     12.     40.     29.89],24,10693.438,29.20547768157913
04838.csv,B0006,[2008.       5.      10.      17.      36.      13.062],24,10708.406,29.15321664867148
04842.csv,B0006,[2008.       5.      10.      22.      32.       2.937],24,10805.297000000006,29.22524462438927
04846.csv,B0006,[2008.       5.      11.       3.      29.      30.359],24,10363.61,29.2158057011926
04850.csv,B0006,[2008.       5.      11.       8.      19.      27.953],24,10805.094,29.22328146275053
04854.csv,B0006,[2008.      5.     11.     13.     16.     38.64],24,10805.5,29.231872906886423
04858.csv,B0006,[2008.       5.      11.      18.      13.      51.109],24,10806.844,29.272600835493
04862.csv,B0006,[2008.       5.      11.      23.      10.      55.875],24,10367.906000000004,29.24185694673003
04866.csv,B0006,[2008.       5.      12.       4.       0.      32.718],24,10806.719,29.20398617248468
04870.csv,B0006,[2008.      5.     12.     16.     11.     11.14],24,10043.172,29.530053408982685
04873.csv,B0006,[2008.       5.      12.      20.      23.      51.828],24,10569.812,30.003136543658723
04877.csv,B0006,[2.0080e+03 5.0000e+00 1.3000e+01 1.0000e+00 1.6000e+01 5.1859e+01],24,9917.203,29.808177657882982
04881.csv,B0006,[2008.       5.      13.       5.      58.      50.796],24,10317.406,29.64273803651614
04885.csv,B0006,[2.008e+03 5.000e+00 1.300e+01 1.000e+01 4.700e+01 1.828e+00],24,10806.109,29.424227040099296
04889.csv,B0006,[2008.       5.      13.      15.      43.      41.296],24,10041.921,29.528181634019152
04893.csv,B0006,[2008.       5.      13.      20.      27.      29.109],24,10719.281,29.84144132106904
04897.csv,B0006,[2.0080e+03 5.0000e+00 1.4000e+01 1.0000e+00 2.2000e+01 3.4765e+01],24,10804.719,29.81401566030922
04901.csv,B0006,[2008.       5.      14.       6.      18.      57.625],24,10805.687,29.43243893119
04905.csv,B0006,[2008.       5.      14.      11.      15.      12.671],24,10011.406,29.526379105226304
04909.csv,B0006,[2008.       5.      14.      15.      58.      13.406],24,10806.625,29.785784828098866
04913.csv,B0006,[2008.       5.      14.      20.      54.      30.671],24,10805.563,29.938016224006763
04917.csv,B0006,[2.0080e+03 5.0000e+00 1.5000e+01 1.0000e+00 5.0000e+01 3.8062e+01],24,10807.219,29.71578473466076
04921.csv,B0006,[2008.     5.    15.     6.    46.    38.5],24,10805.547,29.466865883379437
04925.csv,B0006,[2008.       5.      15.      11.      42.      28.859],24,10510.453,29.44903955010477
04929.csv,B0006,[2008.       5.      15.      16.      33.      24.093],24,10202.781,29.801856124521297
